DATE,TIME,VOLUME,OPEN,CLOSE,MIN,MAX
11/26/2012,20:23:01,63,8.23,8.23,8.225,8.23
11/26/2012,20:22:01,70,8.32,8.315,8.31,8.32
11/26/2012,20:21:01,16,8.3,8.295,8.2901,8.3
11/26/2012,20:20:01,84,8.415,8.41,8.4,8.415
11/26/2012,20:19:01,106,8.38,8.3899,8.38,8.39
11/26/2012,20:18:01,57,8.24,8.23,8.23,8.24
11/26/2012,20:17:01,31,8.326,8.32,8.32,8.33
11/26/2012,20:16:01,46,8.3,8.3,8.29,8.31
11/26/2012,20:15:01,77,8.42,8.415,8.41,8.4299
11/26/2012,20:14:01,82,8.38,8.38,8.38,8.39
11/26/2012,20:13:01,36,8.245,8.24,8.24,8.25
11/26/2012,20:12:01,22,8.32,8.32,8.32,8.33
11/26/2012,20:11:01,22,8.3,8.3,8.295,8.3
11/26/2012,20:10:01,81,8.42,8.42,8.42,8.4295
11/26/2012,20:09:01,85,8.38,8.38,8.38,8.39
11/26/2012,20:08:01,74,8.22,8.25,8.22,8.25
11/26/2012,20:07:01,22,8.3301,8.322,8.32,8.337
11/26/2012,20:06:01,22,8.3,8.295,8.2945,8.3
11/26/2012,20:05:01,36,8.425,8.421,8.42,8.43
11/26/2012,20:04:01,71,8.385,8.38,8.38,8.387
11/26/2012,20:03:01,98,8.23,8.22,8.22,8.24
11/26/2012,20:02:01,29,8.34,8.33,8.33,8.34
11/26/2012,20:01:01,26,8.3,8.3,8.29,8.3
11/26/2012,20:00:01,36,8.43,8.425,8.42,8.43
11/26/2012,19:59:01,95,8.39,8.385,8.385,8.4
11/26/2012,19:58:01,109,8.23,8.23,8.22,8.2399
11/26/2012,19:57:01,73,8.33,8.34,8.32,8.34
11/26/2012,19:56:01,20,8.29,8.3,8.29,8.3
11/26/2012,19:55:01,41,8.43,8.427,8.42,8.43
11/26/2012,19:54:01,55,8.39,8.39,8.39,8.4
11/26/2012,19:53:01,57,8.23,8.23,8.23,8.25
11/26/2012,19:52:01,100,8.32,8.33,8.32,8.33
11/26/2012,19:51:01,21,8.29,8.2915,8.29,8.3
11/26/2012,19:50:01,48,8.43,8.43,8.42,8.43
11/26/2012,19:49:01,85,8.395,8.39,8.39,8.395
11/26/2012,19:48:01,44,8.24,8.2399,8.23,8.24
11/26/2012,19:47:01,128,8.322,8.3245,8.32,8.33
11/26/2012,19:46:01,19,8.29,8.29,8.29,8.3
11/26/2012,19:45:01,89,8.425,8.43,8.42,8.43
11/26/2012,19:44:01,54,8.3953,8.395,8.39,8.397
11/26/2012,19:43:01,77,8.245,8.2355,8.235,8.245
11/26/2012,19:42:01,94,8.32,8.322,8.315,8.33
11/26/2012,19:41:01,11,8.295,8.29,8.29,8.3
11/26/2012,19:40:01,93,8.44,8.425,8.42,8.44
11/26/2012,19:39:01,109,8.39,8.3953,8.38,8.4
11/26/2012,19:38:01,81,8.24,8.245,8.23,8.246
11/26/2012,19:37:01,119,8.33,8.32,8.32,8.33
11/26/2012,19:36:01,16,8.3,8.29,8.29,8.3
11/26/2012,19:35:01,67,8.435,8.44,8.43,8.44
11/26/2012,19:34:01,76,8.395,8.39,8.39,8.4
11/26/2012,19:33:01,79,8.245,8.24,8.24,8.25
11/26/2012,19:32:01,77,8.32,8.33,8.3118,8.33
11/26/2012,19:31:01,42,8.3,8.3,8.3,8.31
11/26/2012,19:30:01,101,8.415,8.435,8.4133,8.44
11/26/2012,19:29:01,112,8.385,8.395,8.38,8.395
11/26/2012,19:28:01,40,8.2427,8.2499,8.24,8.25
11/26/2012,19:27:01,33,8.32,8.32,8.3101,8.32
11/26/2012,19:26:01,11,8.3,8.295,8.295,8.3
11/26/2012,19:25:01,70,8.43,8.415,8.41,8.43
11/26/2012,19:24:01,80,8.39,8.385,8.38,8.39
11/26/2012,19:23:01,63,8.25,8.2427,8.24,8.26
11/26/2012,19:22:01,90,8.3101,8.315,8.31,8.32
11/26/2012,19:21:01,12,8.3,8.295,8.295,8.3
11/26/2012,19:20:01,79,8.43,8.43,8.42,8.44
11/26/2012,19:19:01,161,8.38,8.39,8.37,8.4
11/26/2012,19:18:01,62,8.24,8.25,8.23,8.26
11/26/2012,19:17:01,55,8.32,8.3148,8.312,8.32
11/26/2012,19:16:01,9,8.3,8.3,8.295,8.3
11/26/2012,19:15:01,104,8.43,8.43,8.42,8.435
11/26/2012,19:14:01,67,8.385,8.38,8.375,8.3899
11/26/2012,19:13:01,57,8.23,8.24,8.2225,8.24
11/26/2012,19:12:01,55,8.33,8.32,8.3105,8.33
11/26/2012,19:11:01,16,8.3,8.295,8.295,8.3
11/26/2012,19:10:01,70,8.43,8.425,8.42,8.4355
11/26/2012,19:09:01,109,8.38,8.385,8.37,8.385
11/26/2012,19:08:01,63,8.205,8.23,8.205,8.235
11/26/2012,19:07:01,85,8.31,8.33,8.31,8.33
11/26/2012,19:06:01,18,8.295,8.2933,8.2933,8.3
11/26/2012,19:05:01,71,8.43,8.43,8.43,8.44
11/26/2012,19:04:01,74,8.395,8.38,8.38,8.398
11/26/2012,19:03:01,50,8.2001,8.205,8.2,8.21
11/26/2012,19:02:01,68,8.32,8.31,8.31,8.325
11/26/2012,19:01:01,18,8.2999,8.29,8.29,8.3
11/26/2012,19:00:01,63,8.435,8.43,8.43,8.435
11/26/2012,18:59:01,141,8.385,8.395,8.38,8.395
11/26/2012,18:58:01,68,8.21,8.2001,8.2,8.21
11/26/2012,18:57:01,76,8.31,8.32,8.31,8.3299
11/26/2012,18:56:01,18,8.305,8.2999,8.2999,8.305
11/26/2012,18:55:01,54,8.44,8.435,8.43,8.44
11/26/2012,18:54:01,140,8.38,8.385,8.38,8.39
11/26/2012,18:53:01,55,8.205,8.21,8.2,8.21
11/26/2012,18:52:01,106,8.32,8.3101,8.31,8.32
11/26/2012,18:51:01,20,8.3,8.305,8.295,8.305
11/26/2012,18:50:01,69,8.43,8.43,8.43,8.4364
11/26/2012,18:49:01,78,8.385,8.38,8.38,8.389
11/26/2012,18:48:01,50,8.2,8.205,8.2,8.21
11/26/2012,18:47:01,111,8.32,8.32,8.31,8.32
11/26/2012,18:46:01,39,8.29,8.3,8.285,8.3
11/26/2012,18:45:01,83,8.4301,8.43,8.43,8.4367
11/26/2012,18:44:01,73,8.38,8.385,8.38,8.39
11/26/2012,18:43:01,71,8.205,8.2,8.1901,8.21
11/26/2012,18:42:01,84,8.32,8.32,8.31,8.32
11/26/2012,18:41:01,24,8.28,8.293,8.28,8.3
11/26/2012,18:40:01,92,8.44,8.4301,8.43,8.44
11/26/2012,18:39:01,128,8.39,8.38,8.38,8.39
11/26/2012,18:38:01,39,8.21,8.205,8.2,8.21
11/26/2012,18:37:01,54,8.325,8.32,8.32,8.33
11/26/2012,18:36:01,28,8.295,8.28,8.28,8.3
11/26/2012,18:35:01,100,8.44,8.44,8.43,8.45
11/26/2012,18:34:01,95,8.395,8.39,8.39,8.4
11/26/2012,18:33:01,44,8.205,8.21,8.2,8.21
11/26/2012,18:32:01,63,8.335,8.325,8.3201,8.335
11/26/2012,18:31:01,22,8.29,8.29,8.29,8.3
11/26/2012,18:30:01,66,8.4405,8.44,8.44,8.45
11/26/2012,18:29:01,119,8.405,8.395,8.39,8.41
11/26/2012,18:28:01,71,8.2145,8.205,8.2,8.22
11/26/2012,18:27:01,80,8.335,8.335,8.33,8.34
11/26/2012,18:26:01,44,8.29,8.3,8.29,8.3
11/26/2012,18:25:01,109,8.445,8.4405,8.44,8.45
11/26/2012,18:24:01,107,8.41,8.405,8.4026,8.41
11/26/2012,18:23:01,45,8.215,8.2145,8.21,8.2199
11/26/2012,18:22:01,59,8.3301,8.335,8.3301,8.34
11/26/2012,18:21:01,31,8.2901,8.29,8.29,8.3
11/26/2012,18:20:01,79,8.45,8.445,8.44,8.45
11/26/2012,18:19:01,138,8.4,8.41,8.39,8.41
11/26/2012,18:18:01,52,8.225,8.215,8.215,8.2299
11/26/2012,18:17:01,73,8.335,8.34,8.33,8.34
11/26/2012,18:16:01,51,8.29,8.2901,8.29,8.31
11/26/2012,18:15:01,113,8.45,8.45,8.44,8.45
11/26/2012,18:14:01,95,8.39,8.4,8.385,8.405
11/26/2012,18:13:01,52,8.225,8.225,8.215,8.23
11/26/2012,18:12:01,81,8.325,8.335,8.32,8.34
11/26/2012,18:11:01,15,8.29,8.29,8.29,8.295
11/26/2012,18:10:01,98,8.44,8.45,8.44,8.45
11/26/2012,18:09:01,93,8.39,8.39,8.38,8.395
11/26/2012,18:08:01,61,8.2001,8.23,8.2,8.23
11/26/2012,18:07:01,117,8.34,8.325,8.32,8.34
11/26/2012,18:06:01,35,8.29,8.29,8.29,8.3
11/26/2012,18:05:01,82,8.44,8.44,8.44,8.445
11/26/2012,18:04:01,116,8.38,8.39,8.38,8.3999
11/26/2012,18:03:01,70,8.205,8.2001,8.2,8.21
11/26/2012,18:02:01,104,8.325,8.34,8.325,8.34
11/26/2012,18:01:01,32,8.3,8.3,8.29,8.3
11/26/2012,18:00:01,91,8.45,8.44,8.44,8.45
11/26/2012,17:59:01,120,8.385,8.38,8.3775,8.39
11/26/2012,17:58:01,48,8.18,8.205,8.18,8.21
11/26/2012,17:57:01,133,8.35,8.325,8.325,8.35
11/26/2012,17:56:01,36,8.3,8.3,8.29,8.3
11/26/2012,17:55:01,64,8.45,8.45,8.44,8.45
11/26/2012,17:54:01,93,8.4001,8.385,8.38,8.4074
11/26/2012,17:53:01,58,8.18,8.18,8.18,8.19
11/26/2012,17:52:01,85,8.33,8.35,8.323,8.35
11/26/2012,17:51:01,31,8.3,8.3,8.29,8.3
11/26/2012,17:50:01,46,8.44,8.445,8.44,8.45
11/26/2012,17:49:01,62,8.39,8.4001,8.39,8.405
11/26/2012,17:48:01,76,8.185,8.18,8.18,8.19
11/26/2012,17:47:01,122,8.34,8.33,8.315,8.34
11/26/2012,17:46:01,28,8.3,8.3,8.3,8.31
11/26/2012,17:45:01,31,8.44,8.44,8.44,8.45
11/26/2012,17:44:01,44,8.405,8.39,8.39,8.41
11/26/2012,17:43:01,52,8.175,8.185,8.175,8.19
11/26/2012,17:42:01,82,8.34,8.34,8.325,8.34
11/26/2012,17:41:01,18,8.3,8.3,8.3,8.31
11/26/2012,17:40:01,42,8.45,8.44,8.44,8.45
11/26/2012,17:39:01,41,8.405,8.405,8.4,8.41
11/26/2012,17:38:01,45,8.1701,8.1782,8.17,8.18
11/26/2012,17:37:01,110,8.36,8.34,8.33,8.36
11/26/2012,17:36:01,17,8.3,8.3,8.3,8.31
11/26/2012,17:35:01,89,8.4415,8.45,8.4415,8.45
11/26/2012,17:34:01,61,8.415,8.4099,8.4001,8.42
11/26/2012,17:33:01,82,8.1936,8.1701,8.1701,8.2
11/26/2012,17:32:01,79,8.35,8.36,8.35,8.36
11/26/2012,17:31:01,25,8.3,8.3,8.29,8.3
11/26/2012,17:30:01,87,8.44,8.4415,8.431,8.45
11/26/2012,17:29:01,60,8.41,8.41,8.405,8.417
11/26/2012,17:28:01,118,8.1866,8.1936,8.185,8.2
11/26/2012,17:27:01,60,8.35,8.35,8.35,8.36
11/26/2012,17:26:01,34,8.295,8.3,8.2926,8.3
11/26/2012,17:25:01,58,8.4499,8.44,8.44,8.45
11/26/2012,17:24:01,90,8.409,8.41,8.4,8.41
11/26/2012,17:23:01,94,8.195,8.18,8.18,8.195
11/26/2012,17:22:01,65,8.36,8.35,8.35,8.36
11/26/2012,17:21:01,42,8.2931,8.29,8.29,8.3
11/26/2012,17:20:01,68,8.4498,8.4499,8.445,8.45
11/26/2012,17:19:01,106,8.405,8.409,8.4,8.41
11/26/2012,17:18:01,69,8.195,8.19,8.19,8.2
11/26/2012,17:17:01,81,8.36,8.36,8.35,8.36
11/26/2012,17:16:01,18,8.3,8.295,8.293,8.3
11/26/2012,17:15:01,108,8.4301,8.4498,8.4301,8.45
11/26/2012,17:14:01,131,8.395,8.4036,8.395,8.405
11/26/2012,17:13:01,87,8.1918,8.195,8.19,8.2
11/26/2012,17:12:01,81,8.365,8.36,8.36,8.37
11/26/2012,17:11:01,42,8.29,8.3,8.285,8.3
11/26/2012,17:10:01,156,8.44,8.44,8.43,8.45
11/26/2012,17:09:01,75,8.38,8.395,8.38,8.4
11/26/2012,17:08:01,90,8.195,8.191,8.1901,8.2
11/26/2012,17:07:01,78,8.36,8.365,8.36,8.37
11/26/2012,17:06:01,19,8.31,8.29,8.29,8.31
11/26/2012,17:05:01,161,8.435,8.44,8.435,8.45
11/26/2012,17:04:01,131,8.395,8.38,8.37,8.395
11/26/2012,17:03:01,88,8.195,8.195,8.19,8.2
11/26/2012,17:02:01,95,8.36,8.36,8.36,8.37
11/26/2012,17:01:01,17,8.305,8.31,8.305,8.31
11/26/2012,17:00:01,72,8.44,8.435,8.43,8.44
11/26/2012,16:59:01,100,8.4045,8.395,8.38,8.405
11/26/2012,16:58:01,100,8.19,8.195,8.185,8.1952
11/26/2012,16:57:01,75,8.3567,8.37,8.35,8.37
11/26/2012,16:56:01,29,8.31,8.303,8.3,8.31
11/26/2012,16:55:01,62,8.435,8.44,8.43,8.44
11/26/2012,16:54:01,138,8.41,8.4,8.39,8.41
11/26/2012,16:53:01,108,8.2001,8.19,8.18,8.2001
11/26/2012,16:52:01,59,8.355,8.3567,8.355,8.36
11/26/2012,16:51:01,39,8.32,8.31,8.3,8.32
11/26/2012,16:50:01,87,8.435,8.4325,8.43,8.44
11/26/2012,16:49:01,134,8.41,8.41,8.4,8.4199
11/26/2012,16:48:01,125,8.19,8.2001,8.19,8.21
11/26/2012,16:47:01,78,8.36,8.355,8.35,8.36
11/26/2012,16:46:01,35,8.32,8.321,8.3136,8.33
11/26/2012,16:45:01,85,8.43,8.435,8.43,8.44
11/26/2012,16:44:01,99,8.4218,8.41,8.41,8.4218
11/26/2012,16:43:01,69,8.2,8.19,8.19,8.2
11/26/2012,16:42:01,157,8.36,8.3601,8.34,8.375
11/26/2012,16:41:01,35,8.33,8.32,8.31,8.33
11/26/2012,16:40:01,106,8.43,8.43,8.425,8.44
11/26/2012,16:39:01,81,8.44,8.4218,8.42,8.44
11/26/2012,16:38:01,88,8.1799,8.2,8.17,8.2
11/26/2012,16:37:01,101,8.365,8.36,8.36,8.38
11/26/2012,16:36:01,45,8.325,8.33,8.315,8.33
11/26/2012,16:35:01,114,8.435,8.43,8.43,8.44
11/26/2012,16:34:01,63,8.44,8.44,8.44,8.445
11/26/2012,16:33:01,75,8.1758,8.1799,8.17,8.18
11/26/2012,16:32:01,78,8.3601,8.365,8.36,8.37
11/26/2012,16:31:01,42,8.34,8.32,8.32,8.34
11/26/2012,16:30:01,115,8.44,8.435,8.43,8.45
11/26/2012,16:29:01,115,8.45,8.44,8.44,8.4599
11/26/2012,16:28:01,116,8.18,8.1758,8.1701,8.18
11/26/2012,16:27:01,78,8.375,8.3601,8.36,8.38
11/26/2012,16:26:01,26,8.33,8.34,8.327,8.34
11/26/2012,16:25:01,101,8.44,8.44,8.43,8.44
11/26/2012,16:24:01,148,8.465,8.45,8.45,8.465
11/26/2012,16:23:01,108,8.185,8.17,8.165,8.19
11/26/2012,16:22:01,117,8.3836,8.375,8.37,8.39
11/26/2012,16:21:01,34,8.319,8.33,8.315,8.33
11/26/2012,16:20:01,104,8.44,8.44,8.435,8.45
11/26/2012,16:19:01,135,8.465,8.465,8.46,8.47
11/26/2012,16:18:01,68,8.185,8.19,8.18,8.19
11/26/2012,16:17:01,82,8.4,8.38,8.38,8.4
11/26/2012,16:16:01,33,8.33,8.319,8.31,8.33
11/26/2012,16:15:01,78,8.4301,8.45,8.4301,8.45
11/26/2012,16:14:01,130,8.47,8.465,8.46,8.47
11/26/2012,16:13:01,81,8.1899,8.185,8.18,8.19
11/26/2012,16:12:01,92,8.4,8.4,8.3901,8.4
11/26/2012,16:11:01,47,8.32,8.3282,8.31,8.33
11/26/2012,16:10:01,112,8.42,8.4301,8.4,8.44
11/26/2012,16:09:01,132,8.45,8.47,8.445,8.47
11/26/2012,16:08:01,132,8.17,8.1899,8.17,8.19
11/26/2012,16:07:01,178,8.395,8.4,8.38,8.41
11/26/2012,16:06:01,55,8.34,8.32,8.3036,8.34
11/26/2012,16:05:01,46,8.42,8.42,8.41,8.42
11/26/2012,16:04:01,98,8.43,8.45,8.43,8.45
11/26/2012,16:03:01,93,8.18,8.179,8.17,8.18
11/26/2012,16:02:01,109,8.3825,8.4,8.3825,8.4
11/26/2012,16:01:01,51,8.34,8.34,8.3301,8.34
11/26/2012,16:00:01,70,8.41,8.42,8.41,8.42
11/26/2012,15:58:01,85,8.43,8.43,8.43,8.44
11/26/2012,15:57:01,62,8.1736,8.18,8.17,8.18
11/26/2012,15:56:01,30,8.39,8.39,8.38,8.39
11/26/2012,15:55:01,40,8.32,8.34,8.315,8.34
11/26/2012,15:54:01,49,8.41,8.41,8.41,8.42
11/26/2012,15:53:01,53,8.43,8.43,8.42,8.439
11/26/2012,15:52:01,33,8.17,8.1736,8.17,8.18
11/26/2012,15:51:01,54,8.39,8.39,8.38,8.39
11/26/2012,15:50:01,38,8.3198,8.32,8.3103,8.33
11/26/2012,15:49:01,51,8.41,8.41,8.41,8.42
11/26/2012,15:48:01,85,8.439,8.43,8.43,8.439
11/26/2012,15:47:01,75,8.163,8.1701,8.16,8.18
11/26/2012,15:46:01,35,8.387,8.39,8.385,8.39
11/26/2012,15:45:01,40,8.32,8.3198,8.3198,8.33
11/26/2012,15:44:01,68,8.42,8.41,8.41,8.42
11/26/2012,15:43:01,92,8.425,8.439,8.42,8.44
11/26/2012,15:42:01,76,8.18,8.163,8.16,8.18
11/26/2012,15:41:01,60,8.395,8.387,8.38,8.395
11/26/2012,15:40:01,38,8.34,8.32,8.32,8.34
11/26/2012,15:39:01,38,8.4131,8.42,8.41,8.42
11/26/2012,15:38:01,88,8.4342,8.425,8.42,8.435
11/26/2012,15:37:01,69,8.16,8.18,8.16,8.18
11/26/2012,15:36:01,66,8.395,8.395,8.39,8.4
11/26/2012,15:35:01,29,8.34,8.34,8.3333,8.34
11/26/2012,15:34:01,70,8.41,8.4131,8.41,8.4199
11/26/2012,15:33:01,72,8.4364,8.4399,8.43,8.44
11/26/2012,15:32:01,68,8.1626,8.1686,8.16,8.17
11/26/2012,15:31:01,69,8.4,8.395,8.39,8.4001
11/26/2012,15:30:01,40,8.34,8.332,8.33,8.35
11/26/2012,15:29:01,148,8.4,8.41,8.4,8.41
11/26/2012,15:28:01,44,8.44,8.4364,8.43,8.44
11/26/2012,15:27:01,54,8.16,8.16,8.16,8.1667
11/26/2012,15:26:01,42,8.4,8.4,8.39,8.4
11/26/2012,15:25:01,24,8.3442,8.345,8.3414,8.35
11/26/2012,15:24:01,61,8.395,8.39,8.39,8.4
11/26/2012,15:23:01,59,8.44,8.43,8.43,8.45
11/26/2012,15:22:01,75,8.16,8.16,8.16,8.17
11/26/2012,15:21:01,98,8.4,8.4,8.39,8.4074
11/26/2012,15:20:01,26,8.35,8.3442,8.3433,8.35
11/26/2012,15:19:01,75,8.402,8.395,8.39,8.402
11/26/2012,15:18:01,88,8.45,8.44,8.44,8.45
11/26/2012,15:17:01,73,8.16,8.16,8.16,8.17
11/26/2012,15:16:01,94,8.4,8.405,8.395,8.41
11/26/2012,15:15:01,26,8.3336,8.35,8.33,8.35
11/26/2012,15:14:01,83,8.4158,8.4,8.4,8.4158
11/26/2012,15:13:01,64,8.44,8.45,8.44,8.45
11/26/2012,15:12:01,105,8.16,8.1655,8.16,8.17
11/26/2012,15:11:01,94,8.39,8.392,8.38,8.4
11/26/2012,15:10:01,27,8.335,8.3336,8.33,8.34
11/26/2012,15:09:01,103,8.43,8.418,8.41,8.43
11/26/2012,15:08:01,89,8.44,8.44,8.44,8.45
11/26/2012,15:07:01,84,8.165,8.165,8.16,8.17
11/26/2012,15:06:01,63,8.38,8.39,8.38,8.39
11/26/2012,15:05:01,17,8.34,8.335,8.33,8.34
11/26/2012,15:04:01,77,8.41,8.43,8.41,8.43
11/26/2012,15:03:01,121,8.4664,8.44,8.44,8.47
11/26/2012,15:02:01,102,8.16,8.165,8.16,8.17
11/26/2012,15:01:01,74,8.3701,8.38,8.36,8.38
11/26/2012,15:00:01,51,8.33,8.34,8.33,8.34
11/26/2012,14:59:01,109,8.435,8.41,8.41,8.435
11/26/2012,14:58:01,48,8.46,8.47,8.46,8.47
11/26/2012,14:57:01,100,8.16,8.16,8.16,8.17
11/26/2012,14:56:01,42,8.37,8.38,8.361,8.38
11/26/2012,14:55:01,20,8.33,8.325,8.3201,8.34
11/26/2012,14:54:01,65,8.42,8.435,8.42,8.44
11/26/2012,14:53:01,46,8.45,8.47,8.45,8.47
11/26/2012,14:52:01,103,8.18,8.17,8.16,8.18
11/26/2012,14:51:01,78,8.36,8.37,8.35,8.37
11/26/2012,14:50:01,29,8.3,8.33,8.3,8.33
11/26/2012,14:49:01,43,8.4336,8.43,8.43,8.44
11/26/2012,14:48:01,63,8.4699,8.45,8.45,8.47
11/26/2012,14:47:01,86,8.17,8.177,8.17,8.19
11/26/2012,14:46:01,41,8.35,8.35,8.3467,8.36
11/26/2012,14:45:01,20,8.31,8.31,8.3045,8.31
11/26/2012,14:44:01,53,8.432,8.4336,8.43,8.44
11/26/2012,14:43:01,33,8.468,8.4699,8.46,8.47
11/26/2012,14:42:01,77,8.175,8.17,8.17,8.18
11/26/2012,14:41:01,27,8.34,8.35,8.34,8.36
11/26/2012,14:40:01,31,8.295,8.31,8.295,8.31
11/26/2012,14:39:01,67,8.43,8.432,8.43,8.44
11/26/2012,14:38:01,67,8.4559,8.47,8.44,8.47
11/26/2012,14:37:01,49,8.17,8.175,8.17,8.18
11/26/2012,14:36:01,18,8.335,8.34,8.33,8.34
11/26/2012,14:35:01,8,8.29,8.2901,8.29,8.3
11/26/2012,14:34:01,57,8.43,8.43,8.42,8.43
11/26/2012,14:33:01,72,8.465,8.4559,8.45,8.47
11/26/2012,14:32:01,84,8.16,8.16,8.16,8.17
11/26/2012,14:31:01,17,8.34,8.33,8.33,8.34
11/26/2012,14:30:01,22,8.3,8.2933,8.29,8.3
11/23/2012,18:00:01,63,8.415,8.43,8.415,8.43
11/23/2012,17:59:01,72,8.47,8.465,8.46,8.47
11/23/2012,17:58:01,90,8.17,8.16,8.16,8.17
11/23/2012,17:57:01,12,8.335,8.34,8.3301,8.34
11/23/2012,17:56:01,48,8.29,8.3,8.2872,8.31
11/23/2012,17:55:01,83,8.41,8.425,8.41,8.4275
11/23/2012,17:54:01,57,8.48,8.465,8.46,8.48
11/23/2012,17:53:01,84,8.19,8.17,8.17,8.19
11/23/2012,17:52:01,22,8.344,8.332,8.331,8.35
11/23/2012,17:51:01,16,8.29,8.29,8.28,8.29
11/23/2012,17:50:01,37,8.41,8.41,8.4,8.42
11/23/2012,17:49:01,67,8.47,8.48,8.47,8.48
11/23/2012,17:48:01,80,8.17,8.1896,8.165,8.19
11/23/2012,17:47:01,8,8.35,8.35,8.34,8.35
11/23/2012,17:46:01,15,8.305,8.295,8.2945,8.305
11/23/2012,17:45:01,66,8.41,8.41,8.405,8.42
11/23/2012,17:44:01,100,8.47,8.48,8.47,8.49
11/23/2012,17:43:01,78,8.1899,8.164,8.16,8.19
11/23/2012,17:42:01,13,8.33,8.35,8.33,8.35
11/23/2012,17:41:01,13,8.31,8.305,8.29,8.31
11/23/2012,17:40:01,82,8.41,8.41,8.39,8.4199
11/23/2012,17:39:01,88,8.475,8.47,8.46,8.49
11/23/2012,17:38:01,83,8.19,8.1899,8.1801,8.1975
11/23/2012,17:37:01,10,8.335,8.335,8.33,8.34
11/23/2012,17:36:01,20,8.31,8.31,8.293,8.31
11/23/2012,17:35:01,67,8.4333,8.41,8.41,8.435
11/23/2012,17:34:01,40,8.47,8.4718,8.47,8.48
11/23/2012,17:33:01,51,8.19,8.19,8.18,8.2
11/23/2012,17:32:01,7,8.335,8.33,8.33,8.335
11/23/2012,17:31:01,33,8.3,8.305,8.295,8.31
11/23/2012,17:30:01,30,8.42,8.44,8.42,8.44
11/23/2012,17:29:01,69,8.49,8.47,8.47,8.49
11/23/2012,17:28:01,72,8.18,8.19,8.17,8.19
11/23/2012,17:27:01,60,8.33,8.335,8.32,8.34
11/23/2012,17:26:01,20,8.31,8.3,8.3,8.31
11/23/2012,17:25:01,41,8.44,8.42,8.42,8.445
11/23/2012,17:24:01,97,8.48,8.48,8.48,8.495
11/23/2012,17:23:01,71,8.1736,8.18,8.1701,8.19
11/23/2012,17:22:01,45,8.34,8.33,8.33,8.34
11/23/2012,17:21:01,27,8.31,8.3,8.29,8.315
11/23/2012,17:20:01,18,8.42,8.44,8.42,8.44
11/23/2012,17:19:01,36,8.49,8.48,8.48,8.5
11/23/2012,17:18:01,132,8.1971,8.1799,8.16,8.2
11/23/2012,17:17:01,46,8.34,8.34,8.33,8.34
11/23/2012,17:16:01,46,8.31,8.32,8.31,8.32
11/23/2012,17:15:01,83,8.47,8.49,8.46,8.49
11/23/2012,17:14:01,93,8.1986,8.2,8.19,8.2
11/23/2012,17:13:01,46,8.33,8.34,8.33,8.34
11/23/2012,17:12:01,34,8.32,8.31,8.31,8.32
11/23/2012,17:11:01,53,8.4,8.43,8.4,8.43
11/23/2012,17:10:01,62,8.4,8.47,8.4,8.48
11/23/2012,17:09:01,122,8.28,8.2,8.19,8.28
11/23/2012,17:08:01,54,8.3,8.33,8.3,8.3303
11/23/2012,17:07:01,14,8.35,8.32,8.31,8.35
11/23/2012,17:06:01,15,8.29,8.2899,8.28,8.29
11/23/2012,17:05:01,19,8.29,8.29,8.28,8.29
11/23/2012,17:04:01,20,8.28,8.28,8.28,8.29
11/23/2012,17:03:01,13,8.29,8.29,8.28,8.29
11/23/2012,17:02:01,20,8.29,8.285,8.28,8.29
11/23/2012,17:01:01,33,8.29,8.29,8.28,8.29
11/23/2012,17:00:01,29,8.29,8.285,8.28,8.29
11/23/2012,16:59:01,24,8.29,8.28,8.28,8.29
11/23/2012,16:58:01,32,8.29,8.29,8.2833,8.29
11/23/2012,16:57:01,34,8.29,8.29,8.28,8.29
11/23/2012,16:56:01,50,8.2845,8.29,8.28,8.29
11/23/2012,16:55:01,46,8.286,8.2845,8.28,8.29
11/23/2012,16:54:01,27,8.29,8.286,8.28,8.29
11/23/2012,16:53:01,29,8.28,8.29,8.28,8.29
11/23/2012,16:52:01,43,8.28,8.28,8.28,8.29
11/23/2012,16:51:01,36,8.28,8.287,8.28,8.29
11/23/2012,16:50:01,52,8.285,8.28,8.28,8.29
11/23/2012,16:49:01,47,8.285,8.28,8.28,8.29
11/23/2012,16:48:01,46,8.2896,8.28,8.28,8.29
11/23/2012,16:47:01,58,8.29,8.2896,8.28,8.29
11/23/2012,16:46:01,38,8.285,8.29,8.28,8.29
11/23/2012,16:45:01,20,8.28,8.285,8.28,8.289
11/23/2012,16:44:01,50,8.28,8.285,8.28,8.29
11/23/2012,16:43:01,40,8.28,8.28,8.28,8.29
11/23/2012,16:42:01,38,8.285,8.28,8.28,8.29
11/23/2012,16:41:01,15,8.285,8.285,8.28,8.2857
11/23/2012,16:40:01,31,8.285,8.285,8.28,8.29
11/23/2012,16:39:01,21,8.28,8.285,8.28,8.29
11/23/2012,16:38:01,13,8.285,8.2864,8.28,8.29
11/23/2012,16:37:01,4,8.29,8.28,8.28,8.29
11/23/2012,16:36:01,14,8.28,8.29,8.28,8.29
11/23/2012,16:35:01,15,8.29,8.29,8.285,8.29
11/23/2012,16:34:01,56,8.29,8.29,8.28,8.29
11/23/2012,16:33:01,8,8.28,8.28,8.28,8.29
11/23/2012,16:32:01,17,8.28,8.286,8.28,8.29
11/23/2012,16:31:01,17,8.281,8.285,8.28,8.2899
11/23/2012,16:30:01,26,8.295,8.29,8.29,8.295
